Provincia,Fecha,Latitud,Longitud,Profundidad,Magnitud,Intensidad,Localización
Navarra,30/09/2020,42.8253,-1.4895,0.0,3.5,III,NW LIZOÁIN-ARRIASGOITI.NA
Navarra,30/09/2020,42.8446,-1.5023,1.0,4.0,IV,NE VALLE DE EGÜÉS/EGUESIBAR.NA
Navarra,01/10/2020,42.8245,-1.4516,1.0,2.7,III,NE LIZOÁIN-ARRIASGOITI.NA
Navarra,01/10/2020,42.8062,-1.4577,0.0,2.9,III,NE LIZOÁIN-ARRIASGOITI.NA
Navarra,01/10/2020,42.8255,-1.4778,0.0,4.4,IV-V,NW LIZOÁIN-ARRIASGOITI.NA
Navarra,09/10/2020,42.8173,-1.4548,0.0,3.1,III,NE LIZOÁIN-ARRIASGOITI.NA
Navarra,31/10/2020,42.8055,-1.4499,0.0,2.6,III,NE LIZOÁIN-ARRIASGOITI.NA
Navarra,29/11/2020,42.8323,-1.5060,0.0,2.4,III,E VALLE DE EGÜÉS/EGUESIBAR.NA
Navarra,11/10/2021,42.8166,-1.4881,0.0,3.2,III,NW LIZOÁIN-ARRIASGOITI.NA
Navarra,11/10/2021,42.8111,-1.4938,0.0,4.1,III-IV,NW LIZOÁIN-ARRIASGOITI.NA
Navarra,20/03/2022,42.8045,-1.0486,1.0,3.5,III,W VIDÁNGOZ/BIDANKOZE.NA
Navarra,23/03/2022,42.8704,-1.5521,0.0,2.5,III,SW ESTERIBAR.NA
Navarra,01/06/2024,42.8516,-1.8273,1.0,2.6,III,SE VALLE DE OLLO/OLLARAN.NA
Navarra,21/10/2024,42.8006,-1.4460,0.0,2.9,III,E LIZOÁIN-ARRIASGOITI.NA
Ourense,27/10/1816,42.3333,-7.8667,0.0,,IV,Ourense
Ourense,02/01/1817,42.3333,-7.8667,0.0,,IV,Ourense
Ourense,02/04/1818,42.3333,-7.8667,0.0,,IV,Ourense
Ourense,03/01/1830,42.3333,-7.8667,0.0,,III-IV,Ourense
Ourense,25/12/1895,42.1833,-7.1167,0.0,,V-VI,Viana do Bolo.OR
Ourense,11/04/1896,42.1833,-7.1167,0.0,,III-IV,Viana do Bolo.OR
Ourense,25/04/1910,41.9500,-7.4333,0.0,,V,VERIN.OR
Ourense,10/02/1924,42.2000,-7.8333,0.0,,III,ALLARIZ.OR
Ourense,01/11/1967,42.2000,-7.2500,0.0,2.7,III,SIERRA DE QUEIJA.OR
Ourense,12/10/1978,42.0383,-7.7583,5.0,3.6,,SW XINZO DE LIMIA.OU
Ourense,20/02/1979,42.3150,-7.8700,10.0,3.4,IV,SW OURENSE.OU
Ourense,15/01/1987,42.1200,-7.7833,6.0,3.3,III,W SANDIÁS.OU
Ourense,14/05/1987,42.0067,-7.2433,5.0,3.0,,NE RIÓS.OU
Ourense,23/05/1987,42.0067,-7.8183,17.0,3.1,,SE FORXA.OU
Ourense,02/07/1988,42.0750,-7.2317,2.0,3.1,,"W GUDIÑA, A.OU"
Ourense,12/10/1988,42.3483,-8.0617,3.0,3.0,,N XUBÍN.OU
Ourense,11/12/1988,42.1200,-7.7517,5.0,3.0,,N SANDIÁS.OU
Ourense,12/12/1988,42.1567,-7.7583,5.0,3.2,III,SE ALLARIZ.OU
Ourense,30/12/1988,42.1433,-7.7550,2.0,3.2,,N SANDIÁS.OU
Ourense,10/06/1989,42.1533,-7.7833,10.0,3.2,,SE ALLARIZ.OU
Ourense,30/08/1989,42.1133,-7.5267,13.0,3.8,III,NE SARREAUS.OU
Ourense,11/04/1990,41.9650,-8.0567,11.0,3.1,,"SW VILA, A.OU"
Ourense,22/11/1990,42.2750,-7.6083,16.0,3.6,II-III,E MACEDA.OU
Ourense,01/11/1991,42.3717,-7.8600,13.0,3.0,,N OURENSE.OU
Ourense,11/06/1992,42.2917,-7.8383,5.0,3.5,II-III,E SAN CIBRAO DAS VIÑAS.OU
Ourense,09/10/1992,42.3367,-7.8717,9.0,3.5,II-III,W OURENSE.OU
Ourense,07/01/1993,42.4733,-8.1117,9.0,3.0,,"SE IRIXO, O.OU"
Ourense,12/11/1993,42.0933,-7.7300,5.0,3.3,III-IV,N XINZO DE LIMIA.OU
Ourense,10/07/1994,42.2033,-7.5633,14.0,3.5,III-IV,NE VILAR DE BARRIO.OU
Ourense,16/08/1994,42.4350,-8.0817,4.0,3.0,,"NW CARBALLIÑO, O.OU"
Ourense,29/11/1994,42.2900,-7.8700,9.0,3.2,,SE BARBADÁS.OU
Ourense,27/04/1995,42.1000,-8.1250,9.0,3.2,,SW QUINTELA DE LEIRADO.OU
Ourense,25/08/1995,42.2283,-7.9383,3.0,3.2,,"W MERCA, A.OU"
Ourense,13/09/1995,42.0150,-7.8550,2.0,3.1,,SW FORXA.OU
Ourense,29/09/1995,42.1983,-8.0883,9.0,3.5,,NE SOBRADO.OU
Ourense,13/10/1995,42.3700,-6.8117,0.0,3.1,,E CARBALLEDA.OU
Ourense,22/11/1995,42.1233,-7.5300,9.0,3.5,II-III,NE SARREAUS.OU
Ourense,08/02/1996,42.2550,-7.7233,0.0,3.0,,SE RIOSECO.OU
Ourense,09/04/1996,42.4417,-7.8717,13.0,3.0,,SE VILAMARÍN.OU
Ourense,01/06/1996,42.3217,-8.0750,16.0,3.3,,SW XUBÍN.OU
Ourense,02/07/1996,42.1333,-7.8250,2.0,3.6,,N RAIRIZ DE VEIGA.OU
Ourense,28/09/1996,42.4200,-8.0950,15.0,3.0,,"SW CARBALLIÑO, O.OU"
Ourense,07/04/1997,42.2433,-7.4367,5.0,3.3,,SW RABAL.OU
Ourense,22/05/1997,41.9300,-7.6100,0.0,3.6,,SW CUALEDRO.OU
Ourense,16/06/1997,42.2617,-7.9433,13.0,3.1,,"NW MERCA, A.OU"
Ourense,06/08/1997,42.2167,-6.9317,9.0,3.1,,"SE VEIGA, A.OU"
Ourense,19/08/1997,42.2367,-8.0100,2.0,3.3,,NE OUTOMURO.OU
Ourense,21/03/1998,42.1906,-8.0557,21.1,2.9,III,W RAMIRÁS.OU
Ourense,16/05/1998,42.0825,-8.0938,0.0,3.2,,S QUINTELA DE LEIRADO.OU
Ourense,25/05/1998,42.1019,-8.1281,10.0,3.1,III,SE SAN ROQUE DE CRESPOS.OU
Ourense,26/05/1998,42.1078,-8.1273,11.6,3.2,,SE SAN ROQUE DE CRESPOS.OU
Ourense,28/05/1998,42.0667,-8.0816,9.2,3.6,IV,S QUINTELA DE LEIRADO.OU
Ourense,29/05/1998,42.0822,-8.1252,13.3,3.3,II-III,SE SAN ROQUE DE CRESPOS.OU
Ourense,12/06/1998,42.0835,-8.0810,10.2,3.3,III-IV,SE QUINTELA DE LEIRADO.OU
Ourense,17/06/1998,42.0950,-8.0866,10.8,3.0,III,SE QUINTELA DE LEIRADO.OU
Ourense,20/06/1998,42.0813,-8.0957,8.4,3.0,,S QUINTELA DE LEIRADO.OU
Ourense,05/05/1999,42.0893,-8.0308,10.4,3.3,,W CARBALLO.OU
Ourense,23/06/1999,42.2496,-8.0609,8.1,3.0,,NW OUTOMURO.OU
Ourense,22/07/1999,42.1280,-8.1738,10.8,3.1,,SW SAN ROQUE DE CRESPOS.OU
Ourense,18/10/2001,42.4145,-8.1166,11.4,3.1,,SE BOBORÁS.OU
Ourense,03/10/2002,42.3389,-7.1093,0.0,2.6,III,NW O BOLO.OU
Ourense,24/05/2004,42.4526,-7.7915,10.7,3.2,III-IV,N A PEROXA.OU
Ourense,25/07/2004,42.4310,-8.1573,15.6,3.4,II,W BOBORÁS.OU
Ourense,21/06/2010,42.4884,-6.9396,11.1,3.1,II,N RUBIÁ.OU
Ourense,15/03/2011,42.0584,-7.2098,10.9,3.1,III,W A GUDIÑA.OU
Ourense,14/10/2012,42.3564,-8.0725,11.0,3.0,II-III,S SAN AMARO.OU
Ourense,12/10/2016,42.1275,-7.7888,10.0,3.1,II,NW SANDIÁS.OU
Ourense,23/05/2017,42.0524,-7.3717,12.0,3.0,,E LAZA.OU
Ourense,06/06/2017,42.2186,-8.0738,10.0,3.0,II,NE SOBRADO.OU
Ourense,14/10/2018,42.0715,-7.5727,12.0,3.3,III,SE SARREAUS.OU
Ourense,30/07/2019,42.2321,-7.9981,15.0,3.2,II,NE CARTELLE.OU
Ourense,10/08/2019,42.1884,-7.9422,3.0,3.4,III,NE CELANOVA.OU
Ourense,04/09/2019,42.2238,-7.9716,19.0,3.3,III-IV,E CARTELLE.OU
Ourense,06/09/2019,42.4187,-6.9230,16.0,3.5,II,NW CARBALLEDA DE VALDEORRAS.OU
Ourense,21/12/2019,42.3898,-8.0799,8.0,3.1,,NW SAN AMARO.OU
Ourense,19/10/2020,42.3919,-8.0312,1.0,3.0,III,SW MASIDE.OU
Ourense,16/03/2021,41.9377,-7.8091,0.0,3.1,II,E CALVOS DE RANDÍN.OU
Ourense,01/05/2021,41.9017,-7.7867,0.0,3.2,III,SW BALTAR.OU
Ourense,14/05/2021,42.0885,-7.4716,0.0,3.4,III-IV,NW LAZA.OU
Ourense,15/05/2021,42.1143,-7.4907,1.0,3.4,III-IV,NW LAZA.OU
Ourense,18/05/2021,42.1039,-7.4979,0.0,3.2,III,NW LAZA.OU
Ourense,18/05/2021,42.0956,-7.5371,0.0,3.3,III,E SARREAUS.OU
Ourense,19/05/2021,42.0849,-7.4768,0.0,3.4,III,NW LAZA.OU
Ourense,20/05/2021,42.0982,-7.4867,0.0,3.6,III-IV,NW LAZA.OU
Ourense,04/06/2021,42.0640,-7.4583,0.0,2.8,III,NE LAZA.OU
Ourense,25/06/2021,42.1912,-7.2879,0.0,3.1,II,W VILARIÑO DE CONSO.OU
Ourense,12/08/2021,42.2029,-8.1298,25.0,3.2,II-III,W GOMESENDE.OU
Ourense,17/08/2021,42.2144,-8.0793,18.0,3.3,III,NE GOMESENDE.OU
Ourense,29/08/2021,42.1087,-7.4893,0.0,3.2,II-III,NW LAZA.OU
Ourense,02/09/2021,42.1048,-7.5009,0.0,3.0,II,NW LAZA.OU
Ourense,03/09/2021,42.1124,-7.5225,5.0,3.2,II-III,NE SARREAUS.OU
Ourense,27/04/2023,42.2827,-7.4894,4.0,3.0,II-III,NE MONTEDERRAMO.OU
Ourense,19/02/2025,42.0067,-7.6746,8.0,3.0,,W TRASMIRAS.OU
Palencia,25/06/1986,41.8283,-4.4667,5.0,2.5,,N CUBILLAS DE CERRATO.P
Palencia,23/03/1990,42.7750,-4.5633,5.0,3.2,III,SE CASTREJÓN DE LA PEÑA.P
Palencia,13/08/2002,42.9322,-4.6677,20.7,2.0,,NE TRIOLLO.P
Palencia,15/12/2002,43.0141,-4.6143,0.0,1.5,,NW POLENTINOS.P
Palencia,15/08/2007,42.7715,-4.2182,10.5,3.3,III,SE AGUILAR DE CAMPOO.P
Palencia,27/08/2007,42.7249,-4.2037,0.0,2.0,,SW POMAR DE VALDIVIA.P
Palencia,22/11/2007,42.9810,-4.6395,0.0,1.3,,NE TRIOLLO.P
Palencia,22/07/2009,42.8891,-4.6664,6.9,2.3,,SE TRIOLLO.P
Palencia,22/12/2013,43.0209,-4.5418,6.0,1.6,,NW SAN SALVADOR DE CANTAMUDA.P
Palencia,24/03/2015,42.6439,-4.8839,0.0,1.8,,W PINO DEL RÍO.P
Palencia,21/12/2015,42.9807,-4.3931,4.0,2.7,,E SAN SALVADOR DE CANTAMUDA.P
Palencia,25/08/2017,42.9089,-4.6625,12.0,2.2,,SE TRIOLLO.P
Palencia,20/04/2018,42.9868,-4.5907,12.0,3.4,II,NW POLENTINOS.P
Palencia,20/04/2018,42.9764,-4.6144,12.0,4.0,III-IV,W POLENTINOS.P
Palencia,21/04/2018,42.9649,-4.5743,13.0,1.1,,W POLENTINOS.P
Palencia,19/05/2018,42.8832,-4.6023,12.0,3.2,II-III,SE TRIOLLO.P
Palencia,19/05/2018,42.8585,-4.5979,12.0,1.7,,N CASTREJÓN DE LA PEÑA.P
Palencia,19/05/2018,42.8203,-4.6068,3.0,2.4,II,NW CASTREJÓN DE LA PEÑA.P
Palencia,19/05/2018,42.8640,-4.6156,12.0,3.6,III,NW CASTREJÓN DE LA PEÑA.P
Palencia,12/06/2018,42.8291,-4.5917,0.0,2.4,,NE CASTREJÓN DE LA PEÑA.P
Palencia,25/09/2018,42.9168,-4.6450,10.0,1.8,,E TRIOLLO.P
Palencia,13/02/2019,42.9453,-4.4075,0.0,2.0,,NW SAN CEBRIÁN DE MUDÁ.P
Palencia,21/08/2019,42.8664,-4.6968,4.0,1.6,,S TRIOLLO.P
Palencia,23/04/2022,42.9468,-4.6293,6.0,2.3,,NE TRIOLLO.P
Palencia,18/02/2023,42.9834,-4.4363,5.0,2.1,,NE LA PERNÍA.P
Palencia,29/09/2023,42.9446,-4.4484,1.0,2.0,,SE LA PERNÍA.P
Palencia,27/04/2024,42.9692,-4.7368,9.0,2.1,,NW TRIOLLO.P
Palencia,30/10/2024,42.8530,-4.6296,1.0,2.5,,NW CASTREJÓN DE LA PEÑA.P
Palencia,12/01/2025,42.7261,-4.1982,0.0,2.8,,SW POMAR DE VALDIVIA.P
Pontevedra,04/06/1849,42.4333,-8.6500,0.0,,III-IV,Pontevedra
Pontevedra,10/10/1849,42.4333,-8.6500,0.0,,III-IV,Pontevedra
Pontevedra,01/08/1873,42.4333,-8.6500,0.0,,IV-V,Pontevedra
Pontevedra,12/02/1880,42.2333,-8.7500,0.0,,III,Vigo.PO
Pontevedra,30/05/1886,42.4333,-8.6500,0.0,,IV,Pontevedra
Pontevedra,31/03/1888,42.2333,-8.7167,0.0,,III,Vigo.PO
Pontevedra,24/01/1889,42.2333,-8.7167,0.0,,III,Vigo.PO
Pontevedra,24/02/1904,42.0000,-8.8000,0.0,,VI,TOMIÑO.PO
Pontevedra,26/11/1920,42.4000,-8.6000,0.0,,VII,PONTEVEDRA
Pontevedra,12/12/1930,42.5667,-8.8167,0.0,,V,VILLANUEVA DE AROSA.PO
Pontevedra,20/04/1973,42.1917,-8.6650,5.0,3.6,IV,W REGUENGO.PO
Pontevedra,23/02/1979,42.0833,-8.5000,0.0,,III,SALVATIERRA DE MIÑO.PO
Pontevedra,11/02/1980,42.1667,-8.1850,5.0,3.2,,NE CRECENTE.PO
Pontevedra,06/10/1980,42.3333,-8.6667,0.0,3.4,V,PONTEVEDRA
Pontevedra,25/11/1980,42.4233,-8.3500,5.0,,V,"NE PEDREIRA, A.PO"
Pontevedra,29/08/1984,42.2067,-8.4367,5.0,3.4,III,SE MONDARIZ.PO
Pontevedra,05/10/1987,42.2850,-8.4233,5.0,2.7,,NE MONDARIZ.PO
Pontevedra,15/11/1987,42.2850,-8.4300,5.0,2.6,,NE MONDARIZ.PO
Pontevedra,05/05/1988,42.2733,-8.4817,10.0,2.8,,NW MONDARIZ.PO
Pontevedra,09/02/1989,42.3850,-8.5767,0.0,3.1,III,"N RIAL, O.PO"
Pontevedra,26/07/1990,42.3767,-8.5433,9.0,3.1,II-III,SW PONTE CALDELAS.PO
Pontevedra,29/07/1990,42.3867,-8.6650,22.0,2.7,,E MARÍN.PO
Pontevedra,14/08/1990,42.0883,-8.4400,3.0,2.9,,"W NEVES, AS.PO"
Pontevedra,17/01/1991,42.5850,-8.3267,0.0,2.5,,SE FORCAREI.PO
Pontevedra,03/08/1991,42.4400,-8.6133,4.0,2.9,,E PONTEVEDRA.PO
Pontevedra,27/08/1991,42.5117,-8.5667,10.0,2.9,,"SW LAGOA, A.PO"
Pontevedra,25/02/1992,42.6233,-8.4733,3.0,3.4,II-III,"S ESTRADA, A.PO"
Pontevedra,06/07/1992,42.4133,-8.3383,3.0,2.9,,"E PEDREIRA, A.PO"
Pontevedra,03/08/1992,42.4800,-8.9683,3.0,2.8,,"W GROVE, O.PO"
Pontevedra,14/08/1992,42.2517,-8.3867,4.0,3.0,,NW SANTIAGO DE COVELO.PO
Pontevedra,01/09/1992,42.2800,-8.6433,28.0,2.9,,W REDONDELA.PO
Pontevedra,14/12/1992,42.3817,-8.5967,13.0,2.8,,"NE TOURAL, O.PO"
Pontevedra,03/03/1993,42.4750,-8.8983,3.0,2.9,,"SW GROVE, O.PO"
Pontevedra,14/05/1994,42.5433,-8.5867,4.0,3.3,III,SW SANTA LUCÍA DE MORAÑA.PO
Pontevedra,11/12/1994,42.2617,-8.4133,4.0,2.7,,NE MONDARIZ.PO
Pontevedra,03/08/1995,42.3433,-8.8367,2.0,2.7,,NW BUEU.PO
Pontevedra,02/10/1995,42.1583,-8.2067,3.0,2.7,,E CRECENTE.PO
Pontevedra,10/11/1995,42.2867,-8.4033,2.0,3.1,II,NW SANTIAGO DE COVELO.PO
Pontevedra,18/01/1997,42.6267,-8.2983,19.0,3.2,,NE FORCAREI.PO
Pontevedra,06/03/1997,42.2250,-8.7567,22.0,2.8,,SW VIGO.PO
Pontevedra,20/06/1997,42.4400,-8.9583,29.0,3.2,,"SW GROVE, O.PO"
Pontevedra,17/05/1998,42.1878,-8.5227,19.4,3.3,,NW PONTEAREAS.PO
Pontevedra,13/03/1999,42.6160,-8.2044,10.1,3.1,,SW LALÍN.PO
Pontevedra,21/04/1999,42.6801,-8.2153,10.7,3.0,II,SE SILLEDA.PO
Pontevedra,14/05/1999,42.2309,-8.3200,0.0,2.8,,NW A CAÑIZA.PO
Pontevedra,30/08/1999,42.2551,-8.3574,21.8,3.1,,N SANTIAGO DE COVELO.PO
Pontevedra,31/08/1999,42.2508,-8.3180,4.2,2.8,II-III,NE SANTIAGO DE COVELO.PO
Pontevedra,13/03/2001,42.4216,-8.5712,11.0,2.7,,E PONTEVEDRA.PO
Pontevedra,25/03/2001,42.2485,-8.4872,6.8,2.5,,NW MONDARIZ.PO
Pontevedra,26/03/2001,42.2577,-8.5016,11.3,2.5,,NW MONDARIZ.PO
Pontevedra,28/03/2001,42.2444,-8.4695,5.4,2.6,,NW MONDARIZ.PO
Pontevedra,31/03/2001,42.2330,-8.4923,5.0,2.6,,W MONDARIZ.PO
Pontevedra,03/04/2001,42.2527,-8.5215,10.9,2.5,,SE PAZOS.PO
Pontevedra,11/04/2001,42.2626,-8.5698,11.6,2.7,,SE REDONDELA.PO
Pontevedra,17/07/2001,42.2750,-8.4100,0.0,2.5,,NW SANTIAGO DE COVELO.PO
Pontevedra,11/02/2002,42.2618,-8.4876,20.5,2.6,,NW MONDARIZ.PO
Pontevedra,27/12/2002,42.3533,-8.4883,11.1,2.7,II,NW A IGREXA.PO
Pontevedra,01/01/2003,42.0998,-8.8305,1.4,2.5,II,SE BAIONA.PO
Pontevedra,20/02/2004,42.2876,-8.3898,14.8,2.5,,NW SANTIAGO DE COVELO.PO
Pontevedra,05/07/2004,42.2609,-8.3718,18.5,2.5,,NW SANTIAGO DE COVELO.PO
Pontevedra,25/07/2004,42.2807,-8.3982,18.5,2.7,,NW SANTIAGO DE COVELO.PO
Pontevedra,17/05/2005,42.2804,-8.4116,18.9,2.6,,NW SANTIAGO DE COVELO.PO
Pontevedra,26/09/2005,42.2258,-8.3973,20.1,2.6,,W SANTIAGO DE COVELO.PO
Pontevedra,02/04/2006,42.5821,-8.2303,10.7,3.2,III,E FORCAREI.PO
Pontevedra,07/07/2006,42.3348,-8.4059,15.6,2.6,,E A IGREXA.PO
Pontevedra,03/08/2006,42.5680,-8.2818,20.3,2.7,,SE FORCAREI.PO
Pontevedra,30/12/2006,42.3339,-8.3317,10.8,2.5,,E A IGREXA.PO
Pontevedra,01/06/2007,42.2539,-8.8413,20.3,2.7,II,W CANGAS.PO
Pontevedra,26/03/2008,42.4253,-8.8535,20.1,2.4,II,NW SANXENXO.PO
Pontevedra,21/11/2008,42.1607,-8.4126,16.7,2.5,,E PONTEAREAS.PO
Pontevedra,25/10/2009,42.6898,-8.2956,11.8,2.1,II,W SILLEDA.PO
Pontevedra,24/10/2010,42.3277,-8.5870,10.8,2.8,III,SW O RIAL.PO
Pontevedra,22/04/2011,42.4135,-8.4587,11.3,3.0,III,NW A PEDREIRA.PO
Pontevedra,20/11/2011,42.3443,-8.5614,11.0,2.1,II,NE O RIAL.PO
Pontevedra,26/11/2011,42.2869,-8.4651,20.5,3.3,III-IV,E PAZOS.PO
Pontevedra,20/10/2013,42.3289,-8.4668,10.0,2.6,III,NE PAZOS.PO
Pontevedra,26/10/2013,42.3002,-8.4729,0.0,2.3,II,SW A IGREXA.PO
Pontevedra,29/10/2013,42.3248,-8.4793,11.0,2.9,III,SW A IGREXA.PO
Pontevedra,16/11/2013,42.2639,-8.3850,21.0,2.6,II,NW SANTIAGO DE COVELO.PO
Pontevedra,08/12/2013,42.5012,-8.5378,20.0,3.1,III,S A LAGOA.PO
Pontevedra,31/12/2013,42.8258,-8.1922,2.0,2.1,II,NW VILA DE CRUCES.PO
Pontevedra,26/01/2014,42.1856,-8.5044,21.0,2.3,II,N PONTEAREAS.PO
Pontevedra,12/04/2015,42.2565,-8.8524,7.0,2.1,II,W CANGAS.PO
Pontevedra,16/04/2015,42.1736,-8.7389,18.0,2.7,III,NE NIGRÁN.PO
Pontevedra,13/12/2015,42.7148,-8.2916,20.0,2.5,,NW SILLEDA.PO
Pontevedra,18/05/2016,42.2852,-8.3737,12.0,2.7,II,N SANTIAGO DE COVELO.PO
Pontevedra,29/10/2016,42.7767,-8.2801,12.0,2.5,II-III,NW SILLEDA.PO
Pontevedra,09/05/2017,42.6257,-8.4272,12.0,2.7,I-II,NW FORCAREI.PO
Pontevedra,15/05/2018,42.3980,-8.5592,19.0,2.6,,W PONTE CALDELAS.PO
Pontevedra,15/05/2018,42.3971,-8.5316,10.0,2.7,,W PONTE CALDELAS.PO
Pontevedra,15/05/2018,42.4104,-8.5293,11.0,2.6,,NW PONTE CALDELAS.PO
Pontevedra,15/05/2018,42.4239,-8.4856,11.0,3.1,II-III,NE PONTE CALDELAS.PO
Pontevedra,15/05/2018,42.4295,-8.5142,11.0,2.7,,NW PONTE CALDELAS.PO
Pontevedra,15/05/2018,42.4061,-8.5731,24.0,2.5,,W PONTE CALDELAS.PO
Pontevedra,16/05/2018,42.4040,-8.4980,10.0,2.5,II,N PONTE CALDELAS.PO
Pontevedra,16/05/2018,42.3923,-8.5275,10.0,2.6,I-II,W PONTE CALDELAS.PO
Pontevedra,17/05/2018,42.4209,-8.5107,12.0,3.2,III,NW PONTE CALDELAS.PO
Pontevedra,17/05/2018,42.3857,-8.5049,10.0,2.7,II,SW PONTE CALDELAS.PO
Pontevedra,17/05/2018,42.3836,-8.5850,11.0,2.9,II-III,NE O TOURAL.PO
Pontevedra,21/05/2018,42.3766,-8.5740,11.0,1.8,I-II,N O RIAL.PO
Pontevedra,01/06/2018,42.3410,-8.5246,12.0,2.8,II,E O RIAL.PO
Pontevedra,02/06/2018,42.4325,-8.5858,22.0,2.9,II,E PONTEVEDRA.PO
Pontevedra,01/07/2018,42.5384,-8.8401,11.0,2.3,I-II,NW CAMBADOS.PO
Pontevedra,25/07/2018,42.3803,-8.6818,11.0,2.6,II,SE MARÍN.PO
Pontevedra,25/08/2018,42.3886,-8.5485,11.0,2.5,,W PONTE CALDELAS.PO
Pontevedra,07/09/2018,42.4793,-8.7733,0.0,2.7,III,SW A ESCUSA.PO
Pontevedra,07/09/2018,42.4851,-8.7883,2.0,2.5,,SW A ESCUSA.PO
Pontevedra,08/09/2018,42.4637,-8.7516,0.0,2.5,II,NE AS COVAS.PO
Pontevedra,09/09/2018,42.4734,-8.8380,11.0,2.2,II,SE O GROVE.PO
Pontevedra,16/09/2018,42.4750,-8.8499,7.0,2.6,I-II,SE O GROVE.PO
Pontevedra,26/01/2019,42.2712,-8.4075,22.0,2.5,,NW COVELO.PO
Pontevedra,26/03/2019,42.3955,-8.9331,1.0,2.5,,W SANXENXO.PO
Pontevedra,19/08/2019,42.2251,-8.3649,21.0,2.4,I-II,S COVELO.PO
Pontevedra,19/08/2019,42.2333,-8.3745,20.0,2.3,I-II,W COVELO.PO
Pontevedra,19/08/2019,42.2255,-8.3602,20.0,2.5,II,SE COVELO.PO
Pontevedra,19/08/2019,42.2324,-8.3413,19.0,2.3,I-II,E COVELO.PO
Pontevedra,29/08/2019,42.6649,-7.9372,9.0,2.7,II,NE RODEIRO.PO
Pontevedra,14/12/2019,42.4279,-8.8349,0.0,2.2,II,NW SANXENXO.PO
Pontevedra,19/12/2019,42.3775,-8.6312,15.0,2.1,I-II,NE VILABOA.PO
Pontevedra,06/06/2020,42.3611,-8.4581,4.0,2.2,II,N FORNELOS DE MONTES.PO
Pontevedra,07/06/2020,42.3410,-8.5168,11.0,2.4,II,E SOUTOMAIOR.PO
Pontevedra,07/06/2020,42.6770,-8.2252,5.0,2.3,II,SE SILLEDA.PO
Pontevedra,07/12/2020,42.2528,-8.4460,11.0,2.7,,NE MONDARIZ.PO
Pontevedra,16/12/2020,42.3651,-8.6211,21.0,2.7,II,NE VILABOA.PO
Pontevedra,16/12/2020,42.3711,-8.6452,23.0,2.6,,NW VILABOA.PO
Pontevedra,15/04/2021,42.2294,-8.5412,19.0,2.4,II,W MONDARIZ-BALNEARIO.PO
Pontevedra,12/08/2021,42.2151,-8.1924,31.0,3.1,II-III,E A CAÑIZA.PO
Pontevedra,27/09/2021,42.2352,-8.4963,11.0,2.7,II,NW MONDARIZ-BALNEARIO.PO
Pontevedra,18/01/2022,42.2144,-8.3860,5.0,3.0,II-III,SW COVELO.PO
Pontevedra,19/01/2022,42.2144,-8.3523,18.0,2.6,,SE COVELO.PO
Pontevedra,20/01/2022,42.1566,-8.3724,7.0,2.7,,NW ARBO.PO
Pontevedra,22/01/2022,42.2098,-8.3645,21.0,2.6,,S COVELO.PO
Pontevedra,23/01/2022,42.2419,-8.4627,23.0,3.4,II,NW MONDARIZ.PO
Pontevedra,30/01/2022,42.2141,-8.3851,20.0,2.6,,SW COVELO.PO
Pontevedra,22/02/2022,42.2153,-8.3203,18.0,2.5,,W A CAÑIZA.PO
Pontevedra,11/03/2022,42.2209,-8.3296,17.0,2.6,,SE COVELO.PO
Pontevedra,05/04/2022,42.2355,-8.4124,31.0,2.6,,E MONDARIZ.PO
Pontevedra,10/04/2022,42.2216,-8.3710,23.0,2.5,,SW COVELO.PO
Pontevedra,14/04/2022,42.1987,-8.3477,10.0,2.7,II,SE COVELO.PO
Pontevedra,02/05/2022,42.2107,-8.3744,20.0,2.7,,SW COVELO.PO
Pontevedra,14/06/2022,42.2231,-8.3866,25.0,2.7,II,SW COVELO.PO
Pontevedra,19/07/2022,42.2062,-8.3457,12.0,2.8,II,SE COVELO.PO
Pontevedra,19/07/2022,42.2300,-8.3576,18.0,2.5,,SE COVELO.PO
Pontevedra,30/11/2022,42.1815,-8.2534,9.0,2.5,,SE A CAÑIZA.PO
Pontevedra,29/01/2023,42.2034,-8.3894,22.0,2.5,,SW COVELO.PO
Pontevedra,11/02/2023,42.2175,-8.3120,9.0,2.5,,W A CAÑIZA.PO
Pontevedra,29/03/2023,42.2668,-8.4559,20.0,3.0,III,N MONDARIZ.PO
Pontevedra,10/08/2023,42.1841,-8.6977,8.0,2.2,II,W MOS.PO
Pontevedra,03/04/2024,42.3641,-8.4382,10.0,2.6,,NE FORNELOS DE MONTES.PO
Pontevedra,06/11/2024,42.5788,-8.4010,4.0,2.9,II-III,W FORCAREI.PO
Pontevedra,12/01/2025,42.5122,-8.6041,20.0,3.2,III,SE BARRO.PO
Pontevedra,27/01/2025,42.5201,-8.6205,0.0,2.5,,E BARRO.PO
Pontevedra,05/03/2025,42.3952,-8.6295,15.0,2.7,II,N VILABOA.PO
Salamanca,27/05/1831,41.1667,-6.6333,0.0,,IV-V,Zarza de Pumareda.SA
Salamanca,03/05/1973,41.1400,-6.6817,5.0,3.2,,W CEREZAL DE PEÑAHORCADA.SA
Salamanca,27/02/1993,41.1350,-6.1633,12.0,2.8,,SE VILLASECO DE LOS REYES.SA
